ScientificName_accepted,Longitude,Latitude,MinimumDepth,MaximumDepth
Bathyteuthis abyssicola,-99.80000305,-58.6,759,933
Bathyteuthis abyssicola,9.967000008,-62.05,1610,3715
Bathyteuthis abyssicola,10,-62.133,302,311
Bathyteuthis abyssicola,10.06700039,-58.9,275,415
Bathyteuthis abyssicola,-69.28299713,-57.117,4185,4191
Bathyteuthis abyssicola,-59.08300018,-57,4026,4063
Bathyteuthis abyssicola,-45.06700134,-54.1,,
Bathyteuthis abyssicola,-78.59999847,-58.267,4941,4941
Bathyteuthis abyssicola,-89.63300323,-61.15,,
Bathyteuthis abyssicola,60.61700058,-56.2,3642,4374
Bathyteuthis abyssicola,-95.03299713,-61.033,4941,4941
Bathyteuthis abyssicola,15.11699963,-62.05,860,874
Bathyteuthis abyssicola,15.03299999,-62.183,3477,3678
Bathyteuthis abyssicola,14.5,-62.833,1169,1169
Bathyteuthis abyssicola,14.56700039,-63,2932,2932
Bathyteuthis abyssicola,14.21700001,-64.967,3312,3312
Bathyteuthis abyssicola,14.69999981,-68.25,1007,1098
Bathyteuthis abyssicola,14.2670002,-68.533,2196,2562
Bathyteuthis abyssicola,5.900000095,-70.117,1812,1812
Bathyteuthis abyssicola,2.632999897,-70.2,2489,2489
Bathyteuthis abyssicola,1.600000024,-70.133,2379,2379
Bathyteuthis abyssicola,-98.94999695,-70.217,1049,1049
Bathyteuthis abyssicola,-94.83300018,-69.3,888,888
Bathyteuthis abyssicola,-95.03299713,-69.1,3029,3029
Bathyteuthis abyssicola,-90.43299866,-67.517,2690,2690
Bathyteuthis abyssicola,-86.90000153,-63.65,1848,1848
Bathyteuthis abyssicola,48.45000076,-46.267,2928,2928
Bathyteuthis abyssicola,70,-51,2925,3240
Bathyteuthis abyssicola,-39.18000031,-54.709,0,800
Bathyteuthis abyssicola,-61.81700134,-55.983,2891,2891
Bathyteuthis abyssicola,-62.15000153,-61.483,1219,1219
Bathyteuthis abyssicola,-62.16699982,-61.5,2196,2196
Bathyteuthis abyssicola,-65.41699982,-60.017,1830,1830
Bathyteuthis abyssicola,-65.28299713,-58.517,2105,2105
Bathyteuthis abyssicola,-74.90000153,-41.083,606,606
Bathyteuthis abyssicola,-76.55000305,-45.017,1219,1219
Bathyteuthis abyssicola,-68.01699829,-59.483,1830,1830
Bathyteuthis abyssicola,-72.61699677,-66.467,1885,1885
Bathyteuthis abyssicola,-70.61699677,-58.983,1416,1416
Bathyteuthis abyssicola,-59.21699905,-58.167,805,961
Bathyteuthis abyssicola,-24.79999924,-55.817,1922,1922
Bathyteuthis abyssicola,-37.04999924,-56.483,1034,1034
Bathyteuthis abyssicola,-82.55000305,-59.533,1251,1691
Bathyteuthis abyssicola,-74.68299866,-62.733,1775,2723
Bathyteuthis abyssicola,-74.93299866,-56.517,3111,3111
Bathyteuthis abyssicola,-78.58300018,-59.75,1219,1219
Bathyteuthis abyssicola,-93.03299713,-66.283,1318,1812
Bathyteuthis abyssicola,59.54999924,-52,200,2100
Bathyteuthis abyssicola,52.90000153,-60.2,900,900
Bathyteuthis abyssicola,24.95000076,-57.617,851,933
Bathyteuthis abyssicola,1.26699996,-60.2,586,864
Bathyteuthis abyssicola,39.03300095,-57.3,1775,1903
Bathyteuthis abyssicola,49.40000153,-54.933,1208,1601
Bathyteuthis abyssicola,-58.91699982,-55.25,3514,3642
Bathyteuthis abyssicola,17.5,-65.233,,
Bathyteuthis abyssicola,15.21700001,-66.733,1885,1885
Bathyteuthis abyssicola,-98.71700287,-70.017,1900,2562
Bathyteuthis abyssicola,-90.46700287,-67.783,1711,1711
Bathyteuthis abyssicola,-88.59999847,-65.6,3020,3020
Bathyteuthis abyssicola,18.63999939,-38.182,750,950
Bathyteuthis abyssicola,-76.30000305,-46.25,2782,3038
Bathyteuthis abyssicola,-63.71699905,-57.15,2439,2439
Bathyteuthis abyssicola,-76.80000305,-40.767,2893,2893
Bathyteuthis abyssicola,-74.88300323,-34.767,2891,2891
Bathyteuthis abyssicola,-58.41699982,-56.483,1603,1885
Bathyteuthis abyssicola,-37.95000076,-55.4,2214,2214
Bathyteuthis abyssicola,-33.98300171,-56.917,1307,1037
Bathyteuthis abyssicola,-82.28299713,-63.183,2196,2196
Bathyteuthis abyssicola,-82.76699829,-64.183,3294,3294
Bathyteuthis abyssicola,-79,-63.783,2288,2745
Bathyteuthis abyssicola,-78.91699982,-61.333,1383,1383
Bathyteuthis abyssicola,-79.06700134,-56.1,1491,1491
Bathyteuthis abyssicola,-76.09999847,-40,2507,2855
Bathyteuthis abyssicola,-94.78299713,-59.017,897,1190
Bathyteuthis abyssicola,49.95000076,-56.6,897,897
Bathyteuthis abyssicola,39.59999847,-56.917,2763,2763
Bathyteuthis abyssicola,-74.71700287,-56.933,1080,1226
Bathyteuthis abyssicola,14.56700039,-65.9,2059,2059
Bathyteuthis abyssicola,-86.83300018,-63.45,3020,3020
Bathyteuthis abyssicola,-62.76699829,-57.233,1830,1830
Bathyteuthis abyssicola,-67.98300171,-59.1,1830,1830
Bathyteuthis abyssicola,-69.01699829,-59.167,1579,1579
Bathyteuthis abyssicola,-58.88299942,-55.717,2363,3025
Bathyteuthis abyssicola,-58.63299942,-56.717,2105,2105
Bathyteuthis abyssicola,-55.96699905,-57.633,2201,2324
Bathyteuthis abyssicola,-72.75,-33.55,864,864
Bathyteuthis abyssicola,-82.83300018,-56.067,2562,2562
Bathyteuthis abyssicola,-82.81700134,-63.9,1501,1720
Bathyteuthis abyssicola,60.01699829,-53.95,1550,1550
Bathyteuthis abyssicola,59.76699829,-59.283,2200,2200
Bathyteuthis abyssicola,60.65000153,-59.7,900,1000
Bathyteuthis abyssicola,8.666999817,-58.733,2086,2928
Bathyteuthis abyssicola,38.31700134,-57.667,2306,2416
Bathyteuthis abyssicola,15.03299999,-57.833,2289,2297
Bathyteuthis abyssicola,15.05000019,-57.95,3660,4392
Bathyteuthis abyssicola,-77.58300018,-51.5,1208,1219
Bathyteuthis abyssicola,-71.80000305,-66.367,1876,1876
Bathyteuthis abyssicola,-55.46699905,-55.15,1867,1867
Bathyteuthis abyssicola,-72.44999695,-33.3,1830,1830
Bathyteuthis abyssicola,-82.44999695,-59.633,2053,2053
Bathyteuthis abyssicola,-75.18299866,-57.95,2233,2233
Bathyteuthis abyssicola,60.25,-60.733,1800,1900
Bathyteuthis abyssicola,24.70000076,-58.983,1094,1305
Bathyteuthis abyssicola,-74.80000305,-38,2471,4667
Bathyteuthis abyssicola,10.25,-60.283,2288,2379
Bathyteuthis abyssicola,39.58300018,-56.15,2070,2434
Bathyteuthis abyssicola,49.75,-55.65,897,1116
Bathyteuthis abyssicola,2.51699996,-61.95,860,1144
Bathyteuthis abyssicola,-82.66699982,-60,3074,3074
Bathyteuthis abyssicola,-78.11699677,-64.75,570,1988
Bathyteuthis abyssicola,-74.71700287,-57.867,1866,1866
Bathyteuthis abyssicola,9.817000389,-60.233,1610,1867
Bathyteuthis abyssicola,37.84999847,-57.733,1702,2397
Bathyteuthis abyssicola,50.08300018,-56.767,1299,1537
Bathyteuthis abyssicola,14.86699963,-56.05,1554,1830
Bathyteuthis abyssicola,14.89999962,-65.683,1116,1116
Bathyteuthis abyssicola,18.44300079,-41.298,700,905
Bathyteuthis abyssicola,-56.08300018,-57.083,1416,1416
Bathyteuthis abyssicola,-82.53299713,-66.133,1592,1592
Bathyteuthis abyssicola,-75.23300171,-61.867,2745,2745
Bathyteuthis abyssicola,-78.44999695,-59.417,2776,2776
Bathyteuthis abyssicola,-92.63300323,-66.067,560,791
Bathyteuthis abyssicola,1.299999952,-59.983,970,1281
Bathyteuthis abyssicola,-99.58300018,-57,2275,2275
Bathyteuthis abyssicola,-56.04999924,-55.867,1693,1821
Bathyteuthis abyssicola,29.93300056,-55.017,988,1080
Bathyteuthis abyssicola,-75.71700287,-39.233,2269,2269
Bathyteuthis abyssicola,14.5170002,-59.7,467,490
Bathyteuthis abyssicola,-74.69999695,-57.333,1991,1991
Bathyteuthis abyssicola,8.75,-57.867,1720,2288
Bathyteuthis abyssicola,-63.75,-61.183,1556,1556
Bathyteuthis abyssicola,9.267000198,-57.933,1610,1775
Bathyteuthis abyssicola,39.54999924,-56.4,1537,1748
Bathyteuthis abyssicola,-69,-59.933,1373,1373
Bathyteuthis abyssicola,-78.56700134,-62.7,2099,2099
Bathyteuthis abyssicola,49.11700058,-54.867,778,961
Bathyteuthis abyssicola,14.96700001,-56.25,1605,1812
Bathyteuthis abyssicola,-58.84999847,-55.417,1812,2145
Bathyteuthis abyssicola,-55.75,-55.383,1257,1257
Bathyteuthis abyssicola,8.833000183,-58.617,1629,1958
Bathyteuthis abyssicola,24.86700058,-57.817,1208,1248
Bathyteuthis abyssicola,-26,-41.5,51,1560
Bathyteuthis abyssicola,-64.46700287,-56.717,2105,2105
Bathyteuthis abyssicola,60.51699829,-56.233,1120,1120
Bathyteuthis abyssicola,14.2329998,-63.7,1158,1158
Bathyteuthis abyssicola,-94.80000305,-69.3,888,
Bathyteuthis abyssicola,-88.59999847,-65.6,3020,
Bathyteuthis abyssicola,-86.90000153,-63.6,1848,
Bathyteuthis abyssicola,-101,-62.3,950,
Bathyteuthis abyssicola,-115.0999985,-62.4,847,
Bathyteuthis abyssicola,-115,-62.2,3477,
Bathyteuthis abyssicola,-114.1999969,-63.7,1158,
Bathyteuthis abyssicola,-114.9000015,-65.7,1116,
Bathyteuthis abyssicola,-114.5999985,-65.9,2059,
Bathyteuthis abyssicola,-115.1999969,-66.7,1885,
Bathyteuthis abyssicola,-114.8000031,-60.9,2824,
Bathyteuthis abyssicola,-90.40000153,-67.5,2690,
Bathyteuthis abyssicola,-78.09999847,-64.8,823,
Bathyteuthis abyssicola,-75.19999695,-61.9,2055,
Bathyteuthis abyssicola,-74.80000305,-62.9,2200,
Bathyteuthis abyssicola,-89.59999847,-61.1,4813,
Bathyteuthis abyssicola,-62.09999847,-61.5,1219,
Bathyteuthis abyssicola,-29.29999924,-60.5,1647,
Bathyteuthis abyssicola,-78.90000153,-61.3,1285,
Bathyteuthis abyssicola,-95.69999695,-62.2,912,
Bathyteuthis abyssicola,-88.80000305,-65.8,1028,
Bathyteuthis abyssicola,-117.5,-65.2,4850,
Bathyteuthis abyssicola,-160.1999969,-60.7,1850,
Bathyteuthis abyssicola,-102.5,-62,1010,
Bathyteuthis abyssicola,-63.79999924,-61.2,1556,
Bathyteuthis abyssicola,-67.80000305,-62.4,2400,
Bathyteuthis abyssicola,-72.59999847,-66.5,1885,
Bathyteuthis abyssicola,-98.59999847,-66.3,626,
Bathyteuthis abyssicola,-82.40000153,-65,2475,
Bathyteuthis abyssicola,-159.8999939,-62.1,1600,
Bathyteuthis abyssicola,-95,-61,4941,
Bathyteuthis abyssicola,-100.3000031,-61,1373,
Bathyteuthis abyssicola,-79.19999695,-64,1285,
Bathyteuthis abyssicola,-71.30000305,-64,1880,
Bathyteuthis abyssicola,-152.8999939,-60.2,900,
Bathyteuthis abyssicola,-110,-62.1,311,
Bathyteuthis abyssicola,-101.3000031,-60.2,864,
Bathyteuthis abyssicola,-109.8000031,-60.2,1738,
Bathyteuthis abyssicola,-82.5,-66.1,1603,
Bathyteuthis abyssicola,-71.80000305,-66.4,1875,
Bathyteuthis abyssicola,-93,-66.3,1603,
Bathyteuthis abyssicola,-82.30000305,-63.2,2196,
Bathyteuthis abyssicola,-82.69999695,-63.9,1481,
Bathyteuthis abyssicola,-78.59999847,-62.7,2099,
Bathyteuthis abyssicola,172.1000061,-71,1152,
Bathyteuthis abyssicola,176.5,-65.8,1830,
Bathyteuthis abyssicola,-62.20000076,-61.5,2196,
Bathyteuthis abyssicola,-82.80000305,-64.2,2260,
Bathyteuthis abyssicola,-92.59999847,-66.1,685,
Bathyteuthis abyssicola,-110.1999969,-60.3,2288,
Bathyteuthis abyssicola,-114.9000015,-67.2,1830,
Bathyteuthis abyssicola,-95.19999695,-62.9,3146,
Bathyteuthis abyssicola,-101.6999969,-61.4,,
Bathyteuthis abyssicola,-94.30000305,-66.1,1243,
Bathyteuthis abyssicola,-102,-63.7,825,
Bathyteuthis abyssicola,-108.8000031,-62.5,1783,
Bathyteuthis abyssicola,-114.5,-60.3,1750,
Bathyteuthis abyssicola,-108,-60.1,1475,
Bathyteuthis abyssicola,-108.4000015,-61.5,675,
Bathyteuthis abyssicola,-114.9000015,-62.3,1155,
Bathyteuthis abyssicola,179.8999939,-67.5,1616,
Bathyteuthis abyssicola,-103.1999969,-67.9,1251,
Bathyteuthis abyssicola,-99,-68,1243,
Bathyteuthis abyssicola,-114.8000031,-60.8,2315,
Bathyteuthis abyssicola,158.3999939,-62.8,1950,
Bathyteuthis abyssicola,-59,-60.2,1610,
Bathyteuthis abyssicola,-102.5999985,-70.2,2489,
Bathyteuthis abyssicola,-95,-69.1,3029,
Bathyteuthis abyssicola,-86.80000305,-63.5,3020,
Bathyteuthis abyssicola,-134.1999969,-68.8,4290,
Bathyteuthis abyssicola,-135,-63.8,2560,
Bathyteuthis abyssicola,-127.3000031,-60.1,1500,
Bathyteuthis abyssicola,-114.1999969,-65,3312,
Bathyteuthis abyssicola,-114.5999985,-63,2932,
Bathyteuthis abyssicola,-114.5,-62.8,1169,
Bathyteuthis abyssicola,-115.0999985,-62,874,
Bathyteuthis abyssicola,-114.6999969,-68.2,1050,
Bathyteuthis abyssicola,-114.3000031,-68.5,2196,
Bathyteuthis abyssicola,-105.9000015,-70.1,1812,
Bathyteuthis abyssicola,-101.5999985,-70.1,1880,
Bathyteuthis abyssicola,-99,-70.2,1049,
Bathyteuthis abyssicola,-98.69999695,-70,1900,
Bathyteuthis abyssicola,170.8999939,-60.1,3660,
Bathyteuthis abyssicola,-120,-63,1829,
Bathyteuthis abyssicola,-120.0999985,-62.1,1829,
Bathyteuthis abyssicola,-119.9000015,-60.9,1830,
Bathyteuthis abyssicola,-45.5,-60.5833,,
Batoteuthis skolops,-95.883,-62.367,975,
Batoteuthis skolops,-105.067,-59.1833,,
Batoteuthis skolops,-105.067,-59.183,366,
Batoteuthis skolops,-74.717,-57.867,1866,
Batoteuthis skolops,-74.7167,-57.8667,,
Batoteuthis skolops,-55.75,-55.3833,,
Batoteuthis skolops,-55.75,-55.383,1257,
Batoteuthis skolops,-38.5555,-53.5,925,
Batoteuthis skolops,-169.017,-49.95,,
Batoteuthis skolops,-169.017,-49.95,2525,
Batoteuthis skolops,-169,-49,,
Batoteuthis skolops,-56.0019989,-42.002,0,300
Batoteuthis skolops,-59.0870018,-52.822,0,90
Batoteuthis skolops,-35.56399918,-53.926,800,1000
Batoteuthis skolops,69.01699829,-49.95,2525,2525
Batoteuthis skolops,5.066999912,-59.183,366,366
Batoteuthis skolops,-74.71700287,-57.867,1866,1866
Batoteuthis skolops,-55.75,-55.383,1257,1257
Batoteuthis skolops,-95.90000153,-62.4,975,
Batoteuthis skolops,-38.55550003,-53.5,200,1650
Slosarczykovia circumantarctica,-38.5555,-53.5,925,
Slosarczykovia circumantarctica,47.05,-47.7,,
Slosarczykovia circumantarctica,-57.9667,-42.05,,
Slosarczykovia circumantarctica,-57.7667,-41.8833,,
Slosarczykovia circumantarctica,-45.5,-60.5833,,
Slosarczykovia circumantarctica,-46.75,-60.39,366,379
Slosarczykovia circumantarctica,-54.63000107,-61.24,392,406
Slosarczykovia circumantarctica,-54.40999985,-61.1,0,400
Slosarczykovia circumantarctica,-55.02000046,-60.5,0,400
Slosarczykovia circumantarctica,-55.97000122,-60.27,0,400
Slosarczykovia circumantarctica,-56.02999878,-60.48,0,400
Slosarczykovia circumantarctica,-56.74000168,-61.68,0,175
Slosarczykovia circumantarctica,-56.70999908,-60.99,0,198
Slosarczykovia circumantarctica,-58.29000092,-61.28,0,210
Slosarczykovia circumantarctica,-60.65000153,-63.03,0,198
Slosarczykovia circumantarctica,-60.97999954,-63.1,0,190
Slosarczykovia circumantarctica,-61.29999924,-63.32,500,740
Slosarczykovia circumantarctica,-63.83000183,-61.51,0,200
Slosarczykovia circumantarctica,-64.20999908,-64.87,0,205
Slosarczykovia circumantarctica,-64.76000214,-64.52,0,200
Slosarczykovia circumantarctica,-63.22000122,-63.85,0,210
Slosarczykovia circumantarctica,-63.61999893,-63.29,15,200
Slosarczykovia circumantarctica,-65.25,-64.08,0,200
Slosarczykovia circumantarctica,-38.55799866,-53.64,,
Slosarczykovia circumantarctica,-55.09000015,-57.158,800,1000
Slosarczykovia circumantarctica,-55.12200165,-57.084,400,600
Slosarczykovia circumantarctica,-38.61000061,-53.385,800,1000
Slosarczykovia circumantarctica,-38.93600082,-53.495,0,0
Slosarczykovia circumantarctica,-38.60300064,-53.619,200,400
Slosarczykovia circumantarctica,-37.02099991,-53.874,,
Slosarczykovia circumantarctica,-39.18000031,-54.709,0,800
Slosarczykovia circumantarctica,-39.13800049,-54.738,0,400
Slosarczykovia circumantarctica,-37.4090004,-53.815,0,215
Slosarczykovia circumantarctica,-36.48400116,-53.914,,
Slosarczykovia circumantarctica,-36.20500183,-54.003,0,200
Slosarczykovia circumantarctica,-36.2820015,-53.987,,
Slosarczykovia circumantarctica,18.63999939,-38.182,750,950
Slosarczykovia circumantarctica,-37.38299942,-53.417,0,110
Slosarczykovia circumantarctica,-37.40000153,-53.425,0,78
Slosarczykovia circumantarctica,-37.30799866,-53.908,0,55
Slosarczykovia circumantarctica,-31.31699944,-56.85,0,195
Slosarczykovia circumantarctica,-37.32799911,-53.592,0,96
Slosarczykovia circumantarctica,-35.47800064,-54.807,0,128
Slosarczykovia circumantarctica,-38.04999924,-53.367,0,112
Slosarczykovia circumantarctica,-38.48300171,-53.425,0,1200
Slosarczykovia circumantarctica,-36.18299866,-53.517,0,900
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-40.84400177,-57.972,0,100
Slosarczykovia circumantarctica,-43.25400162,-59.866,90,100
Slosarczykovia circumantarctica,-43.27899933,-59.866,0,3
Slosarczykovia circumantarctica,-43.25999832,-59.962,30,60
Slosarczykovia circumantarctica,-42.56999969,-59.67,10,40
Slosarczykovia circumantarctica,-34.69100189,-56.326,0,125
Slosarczykovia circumantarctica,-35.20399857,-55.92,0,130
Slosarczykovia circumantarctica,-37.85400009,-56.006,0,125
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-37.97600174,-56.073,0,180
Slosarczykovia circumantarctica,-38.0320015,-56.072,0,0
Slosarczykovia circumantarctica,-40.21500015,-54.807,0,230
Slosarczykovia circumantarctica,-40.21500015,-54.807,0,230
Slosarczykovia circumantarctica,-40.21500015,-54.807,0,230
Slosarczykovia circumantarctica,-40.21500015,-54.807,0,230
Slosarczykovia circumantarctica,-37.48799896,-52.46,0,380
Slosarczykovia circumantarctica,-35.55400085,-53.353,0,1500
Slosarczykovia circumantarctica,-36.58000183,-53.41,10,210
Slosarczykovia circumantarctica,-38.01399994,-52.305,240,2045
Slosarczykovia circumantarctica,-37.07799911,-52.511,250,1740
Slosarczykovia circumantarctica,-37.07799911,-52.511,250,1740
Slosarczykovia circumantarctica,-37.07799911,-52.511,250,1740
Slosarczykovia circumantarctica,-37.33200073,-53.181,10,215
Slosarczykovia circumantarctica,-35.72600174,-55.46,20,210
Slosarczykovia circumantarctica,-35.72600174,-55.46,20,210
Slosarczykovia circumantarctica,-35.72600174,-55.46,20,210
Slosarczykovia circumantarctica,-35.72600174,-55.46,20,210
Slosarczykovia circumantarctica,-36.19300079,-55.882,20,200
Slosarczykovia circumantarctica,-36.16699982,-56.469,0,2010
Slosarczykovia circumantarctica,-35.38199997,-56.094,20,200
Slosarczykovia circumantarctica,-34.95700073,-55.664,0,1
Slosarczykovia circumantarctica,-33.22700119,-53.958,250,2445
Slosarczykovia circumantarctica,-32.70100021,-54.134,125,1990
Slosarczykovia circumantarctica,-33.38199997,-55.067,0,0
Slosarczykovia circumantarctica,-34.70299911,-56.375,20,270
Slosarczykovia circumantarctica,-34.70299911,-56.375,20,270
Slosarczykovia circumantarctica,-36.62400055,-53.992,100,130
Slosarczykovia circumantarctica,-36.25799942,-53.908,100,150
Slosarczykovia circumantarctica,-36.30199814,-53.923,35,95
Slosarczykovia circumantarctica,-36.26699829,-53.918,105,125
Slosarczykovia circumantarctica,-36.26699829,-53.918,105,125
Slosarczykovia circumantarctica,-36.26699829,-53.918,105,125
Slosarczykovia circumantarctica,-36.26699829,-53.918,105,125
Slosarczykovia circumantarctica,-36.26699829,-53.918,105,125
Slosarczykovia circumantarctica,-36.26100159,-53.908,100,160
Slosarczykovia circumantarctica,-36.28099823,-53.909,45,100
Slosarczykovia circumantarctica,-36.30899811,-53.929,10,30
Slosarczykovia circumantarctica,-36.27000046,-53.896,20,40
Slosarczykovia circumantarctica,-35.94300079,-53.866,5,57
Slosarczykovia circumantarctica,-36.34500122,-52.985,15,240
Slosarczykovia circumantarctica,-36.34500122,-52.985,15,240
Slosarczykovia circumantarctica,-36.34500122,-52.985,15,240
Slosarczykovia circumantarctica,-36.34500122,-52.985,15,240
Slosarczykovia circumantarctica,-39.20299911,-53.132,250,510
Slosarczykovia circumantarctica,-39.20299911,-53.132,250,510
Slosarczykovia circumantarctica,-40.04600143,-55.159,20,280
Slosarczykovia circumantarctica,-40.04600143,-55.159,20,280
Slosarczykovia circumantarctica,-40.04600143,-55.159,20,280
Slosarczykovia circumantarctica,-39.71699905,-54.688,0,300
Slosarczykovia circumantarctica,-39.71699905,-54.688,0,300
Slosarczykovia circumantarctica,-39.71699905,-54.688,0,300
Slosarczykovia circumantarctica,-39.71699905,-54.688,0,300
Slosarczykovia circumantarctica,-39.27799988,-54.225,25,235
Slosarczykovia circumantarctica,-39.27799988,-54.225,25,235
Slosarczykovia circumantarctica,-38.92100143,-53.774,10,250
Slosarczykovia circumantarctica,-38.92100143,-53.774,10,250
Slosarczykovia circumantarctica,-38.4469986,-53.362,10,240
Slosarczykovia circumantarctica,-38.4469986,-53.362,10,240
Slosarczykovia circumantarctica,-38.4469986,-53.362,10,240
Slosarczykovia circumantarctica,-38.4469986,-53.362,10,240
Slosarczykovia circumantarctica,-36.92399979,-52.768,500,1000
Slosarczykovia circumantarctica,-37.33399963,-53.206,290,520
Slosarczykovia circumantarctica,-37.33399963,-53.206,290,520
Slosarczykovia circumantarctica,-37.33399963,-53.206,290,520
